subscriber_id,p_retain_if_treated,p_retain_if_untreated,uplift_score,segment
JIO10036326,0.99940693,0.999691,-0.00028407574,Sure thing / Lost cause
JIO10017004,0.999701,0.9966311,0.0030699372,Sure thing / Lost cause
JIO10059474,0.93285984,0.9376503,-0.004790485,Sure thing / Lost cause
JIO10047481,0.9604627,0.9179212,0.042541504,Sure thing / Lost cause
JIO10001024,0.9983835,0.99863535,-0.00025182962,Sure thing / Lost cause
JIO10042331,0.9721532,0.97163504,0.0005181432,Sure thing / Lost cause
JIO10060330,0.9997869,0.9998,-1.3113022e-05,Sure thing / Lost cause
JIO10017858,0.99997187,0.9999174,5.4478645e-05,Sure thing / Lost cause
JIO10025154,0.37605938,0.898691,-0.52263165,Sleeping dog (do not disturb)
JIO10028554,0.20095763,0.05178576,0.14917186,Persuadable
JIO10032269,0.999974,0.9957889,0.00418514,Sure thing / Lost cause
JIO10032243,0.99998903,0.99995005,3.8981438e-05,Sure thing / Lost cause
JIO10037769,0.8408055,0.4970982,0.34370726,Persuadable
JIO10014523,0.9991848,0.99317235,0.0060124397,Sure thing / Lost cause
JIO10015707,0.9995437,0.99998796,-0.00044423342,Sure thing / Lost cause
JIO10060019,0.99770796,0.98677665,0.010931313,Sure thing / Lost cause
JIO10007045,0.99947315,0.9869196,0.012553573,Sure thing / Lost cause
JIO10039606,0.99998295,0.99724907,0.0027338862,Sure thing / Lost cause
JIO10063994,0.99830616,0.99035186,0.007954299,Sure thing / Lost cause
JIO10034388,0.9999677,0.99833375,0.0016339421,Sure thing / Lost cause
JIO10031364,0.99897975,0.99966383,-0.0006840825,Sure thing / Lost cause
JIO10047797,0.9995253,0.99776196,0.0017633438,Sure thing / Lost cause
JIO10013720,0.999956,0.99982446,0.00013154745,Sure thing / Lost cause
JIO10015245,0.9983255,0.99970335,-0.001377821,Sure thing / Lost cause
JIO10001689,0.9964449,0.9964875,-4.261732e-05,Sure thing / Lost cause
JIO10057253,0.9902535,0.9686831,0.021570385,Sure thing / Lost cause
JIO10020666,0.9998586,0.99876153,0.0010970831,Sure thing / Lost cause
JIO10003790,0.99865973,0.9941911,0.00446862,Sure thing / Lost cause
JIO10022762,0.99971277,0.99880064,0.0009121299,Sure thing / Lost cause
JIO10006705,0.9992478,0.99667823,0.0025695562,Sure thing / Lost cause
JIO10013397,0.9991972,0.995262,0.0039351583,Sure thing / Lost cause
JIO10064729,0.99995136,0.99962866,0.00032269955,Sure thing / Lost cause
JIO10015260,0.99915576,0.9998216,-0.0006658435,Sure thing / Lost cause
JIO10021761,0.9912479,0.99787533,-0.0066274405,Sure thing / Lost cause
JIO10058849,0.9981669,0.9996711,-0.0015041828,Sure thing / Lost cause
JIO10011746,0.9991959,0.9977937,0.0014021993,Sure thing / Lost cause
JIO10026749,0.9987488,0.993447,0.0053017735,Sure thing / Lost cause
JIO10036158,0.99911076,0.9979569,0.0011538863,Sure thing / Lost cause
JIO10039044,0.999666,0.99907035,0.0005956292,Sure thing / Lost cause
JIO10059123,0.9999286,0.99957365,0.00035494566,Sure thing / Lost cause
JIO10044530,0.99990535,0.9997656,0.00013977289,Sure thing / Lost cause
JIO10011007,0.96996677,0.9742087,-0.0042419434,Sure thing / Lost cause
JIO10062664,0.9999918,0.9995528,0.0004389882,Sure thing / Lost cause
JIO10004948,0.9993937,0.996789,0.002604723,Sure thing / Lost cause
JIO10018951,0.995834,0.9976025,-0.0017685294,Sure thing / Lost cause
JIO10011450,0.9984457,0.996198,0.0022476912,Sure thing / Lost cause
JIO10038690,0.97946733,0.99138933,-0.011922002,Sure thing / Lost cause
JIO10027927,0.98466116,0.9929965,-0.008335352,Sure thing / Lost cause
JIO10045247,0.99771345,0.99799585,-0.0002824068,Sure thing / Lost cause
JIO10036448,0.99988616,0.9985764,0.0013097525,Sure thing / Lost cause
JIO10019790,0.9993112,0.999913,-0.0006017685,Sure thing / Lost cause
JIO10001630,0.186049,0.9453364,-0.7592874,Sleeping dog (do not disturb)
JIO10031825,0.99947566,0.9948035,0.0046721697,Sure thing / Lost cause
JIO10002623,0.99879336,0.99550545,0.0032879114,Sure thing / Lost cause
JIO10008081,0.029260196,0.2591305,-0.22987032,Sleeping dog (do not disturb)
JIO10057527,0.98856527,0.99177986,-0.0032145977,Sure thing / Lost cause
JIO10013432,0.9986319,0.9984596,0.00017231703,Sure thing / Lost cause
JIO10059643,0.99920624,0.998473,0.00073325634,Sure thing / Lost cause
JIO10011107,0.9996731,0.99845624,0.0012168884,Sure thing / Lost cause
JIO10052586,0.998497,0.9620622,0.03643483,Sure thing / Lost cause
JIO10043963,0.9995352,0.99413836,0.005396843,Sure thing / Lost cause
JIO10002087,0.99462694,0.994846,-0.00021904707,Sure thing / Lost cause
JIO10061491,0.95989954,0.9039607,0.05593884,Persuadable
JIO10053769,0.6413367,0.21356183,0.42777485,Persuadable
JIO10061300,0.99748355,0.9715754,0.025908172,Sure thing / Lost cause
JIO10000645,0.9993461,0.999511,-0.00016492605,Sure thing / Lost cause
JIO10049017,0.99995947,0.999846,0.000113487244,Sure thing / Lost cause
JIO10027425,0.9994981,0.99922144,0.00027668476,Sure thing / Lost cause
JIO10030502,0.9826514,0.987698,-0.005046606,Sure thing / Lost cause
JIO10006566,0.9718444,0.8490745,0.12276989,Persuadable
JIO10003391,0.99991214,0.99951243,0.00039970875,Sure thing / Lost cause
JIO10036052,0.9994578,0.99128777,0.008170009,Sure thing / Lost cause
JIO10044502,0.9981135,0.9908386,0.0072749257,Sure thing / Lost cause
JIO10031356,0.99455726,0.99370134,0.0008559227,Sure thing / Lost cause
JIO10034466,0.9999976,0.9994898,0.0005078316,Sure thing / Lost cause
JIO10029187,0.9999591,0.99976236,0.00019675493,Sure thing / Lost cause
JIO10009784,0.9870231,0.9775509,0.009472191,Sure thing / Lost cause
JIO10045115,0.9998561,0.9997254,0.00013071299,Sure thing / Lost cause
JIO10029569,0.9865057,0.9878647,-0.0013589859,Sure thing / Lost cause
JIO10007877,0.9998847,0.9974934,0.0023913383,Sure thing / Lost cause
JIO10018750,0.99993336,0.9979539,0.0019794703,Sure thing / Lost cause
JIO10035123,0.9893421,0.995331,-0.005988896,Sure thing / Lost cause
JIO10032387,0.99997604,0.99921536,0.0007606745,Sure thing / Lost cause
JIO10061688,0.99968994,0.9993808,0.0003091097,Sure thing / Lost cause
JIO10022544,0.9985671,0.9945851,0.0039820075,Sure thing / Lost cause
JIO10038398,0.99962425,0.9990785,0.0005457401,Sure thing / Lost cause
JIO10050682,0.99648273,0.98828083,0.008201897,Sure thing / Lost cause
JIO10038882,0.99796236,0.9632575,0.034704864,Sure thing / Lost cause
JIO10001456,0.99933594,0.9969157,0.0024202466,Sure thing / Lost cause
JIO10000304,0.9989999,0.99701154,0.0019883513,Sure thing / Lost cause
JIO10021727,0.9998658,0.9999523,-8.6545944e-05,Sure thing / Lost cause
JIO10009054,0.9590213,0.8112697,0.14775157,Persuadable
JIO10056098,0.9991732,0.99872524,0.0004479885,Sure thing / Lost cause
JIO10030773,0.99999046,0.9999689,2.1576881e-05,Sure thing / Lost cause
JIO10020216,0.9997731,0.9986297,0.0011433959,Sure thing / Lost cause
JIO10029449,0.9972994,0.99934024,-0.002040863,Sure thing / Lost cause
JIO10041918,0.9923133,0.94365764,0.04865569,Sure thing / Lost cause
JIO10053208,0.998428,0.9859532,0.012474775,Sure thing / Lost cause
JIO10031858,0.9998386,0.99972755,0.00011104345,Sure thing / Lost cause
JIO10056218,0.9997427,0.9990056,0.00073707104,Sure thing / Lost cause
JIO10000721,0.9999242,0.9993381,0.0005860925,Sure thing / Lost cause
JIO10040580,0.93191046,0.9248187,0.0070917606,Sure thing / Lost cause
JIO10062455,0.93753546,0.8442426,0.09329289,Persuadable
JIO10020532,0.9989202,0.9977958,0.001124382,Sure thing / Lost cause
JIO10016456,0.9708707,0.96826506,0.002605617,Sure thing / Lost cause
JIO10054857,0.9997174,0.99869555,0.001021862,Sure thing / Lost cause
JIO10046330,0.9998628,0.99906904,0.00079375505,Sure thing / Lost cause
JIO10005102,0.9837209,0.9013453,0.082375586,Persuadable
JIO10012420,0.9850786,0.9983948,-0.013316214,Sure thing / Lost cause
JIO10054545,0.9993661,0.99784005,0.0015260577,Sure thing / Lost cause
JIO10039050,0.9996038,0.99906486,0.0005389452,Sure thing / Lost cause
JIO10047739,0.99995315,0.99696213,0.0029910207,Sure thing / Lost cause
JIO10026807,0.9968484,0.98038346,0.016464949,Sure thing / Lost cause
JIO10038309,0.99998224,0.9998851,9.715557e-05,Sure thing / Lost cause
JIO10063669,0.99980086,0.9988626,0.0009382367,Sure thing / Lost cause
JIO10048080,0.99990785,0.9982526,0.0016552806,Sure thing / Lost cause
JIO10015861,0.99999285,0.99944085,0.0005519986,Sure thing / Lost cause
JIO10022350,0.9998518,0.9968209,0.0030308962,Sure thing / Lost cause
JIO10052614,0.97162217,0.9570172,0.014604986,Sure thing / Lost cause
JIO10000452,0.99670887,0.9950494,0.0016594529,Sure thing / Lost cause
JIO10062531,0.9982292,0.9983077,-7.849932e-05,Sure thing / Lost cause
JIO10022382,0.9871862,0.89539325,0.09179294,Persuadable
JIO10055804,0.9997881,0.9984124,0.0013757348,Sure thing / Lost cause
JIO10020919,0.9620911,0.94876754,0.013323545,Sure thing / Lost cause
JIO10014296,0.9999739,0.9989808,0.000993073,Sure thing / Lost cause
JIO10020598,0.914641,0.85850686,0.056134164,Persuadable
JIO10055718,0.9990095,0.9990139,-4.4107437e-06,Sure thing / Lost cause
JIO10027699,0.8885648,0.95375085,-0.06518602,Sleeping dog (do not disturb)
JIO10015731,0.9999571,0.9989806,0.0009765029,Sure thing / Lost cause
JIO10050348,0.99991405,0.9994856,0.0004284382,Sure thing / Lost cause
JIO10062432,0.99992085,0.99806374,0.0018571019,Sure thing / Lost cause
JIO10062429,0.99955016,0.9958692,0.0036809444,Sure thing / Lost cause
JIO10056918,0.9946748,0.99666804,-0.001993239,Sure thing / Lost cause
JIO10041105,0.9995254,0.9970489,0.0024765134,Sure thing / Lost cause
JIO10024937,0.9960219,0.9983559,-0.0023339987,Sure thing / Lost cause
JIO10048318,0.9998821,0.9995042,0.00037789345,Sure thing / Lost cause
JIO10044052,0.9643066,0.9754005,-0.0110939145,Sure thing / Lost cause
JIO10002299,0.9993315,0.9655793,0.033752203,Sure thing / Lost cause
JIO10004883,0.9559494,0.9887444,-0.032794952,Sleeping dog (do not disturb)
JIO10041529,0.9997634,0.99893886,0.00082457066,Sure thing / Lost cause
JIO10052467,0.9999124,0.994743,0.0051693916,Sure thing / Lost cause
JIO10035786,0.9999579,0.9993067,0.00065124035,Sure thing / Lost cause
JIO10013739,0.9996189,0.9996605,-4.1604042e-05,Sure thing / Lost cause
JIO10047319,0.99465215,0.9889641,0.0056880713,Sure thing / Lost cause
JIO10015827,0.9986998,0.98875684,0.009942949,Sure thing / Lost cause
JIO10030494,0.8032418,0.89444405,-0.09120226,Sleeping dog (do not disturb)
JIO10048430,0.99949074,0.98213816,0.017352581,Sure thing / Lost cause
JIO10050971,0.9997824,0.9994236,0.00035876036,Sure thing / Lost cause
JIO10024589,0.9998355,0.9951711,0.0046643615,Sure thing / Lost cause
JIO10006805,0.99925655,0.9959369,0.0033196807,Sure thing / Lost cause
JIO10026095,0.9972607,0.99675083,0.00050985813,Sure thing / Lost cause
JIO10042437,0.98908246,0.9627925,0.02628994,Sure thing / Lost cause
JIO10019406,0.99669516,0.9915093,0.0051858425,Sure thing / Lost cause
JIO10042275,0.9952543,0.98194546,0.013308823,Sure thing / Lost cause
JIO10038436,0.9956903,0.97769344,0.017996848,Sure thing / Lost cause
JIO10000205,0.9940853,0.9906561,0.003429234,Sure thing / Lost cause
JIO10039408,0.027570244,0.19544797,-0.16787772,Sleeping dog (do not disturb)
JIO10004944,0.9912368,0.9944106,-0.0031737685,Sure thing / Lost cause
JIO10024384,0.99992096,0.99852484,0.0013961196,Sure thing / Lost cause
JIO10026113,0.95944905,0.99590576,-0.036456704,Sleeping dog (do not disturb)
JIO10033603,0.99917454,0.9928284,0.0063461065,Sure thing / Lost cause
JIO10048898,0.99980444,0.999395,0.0004094243,Sure thing / Lost cause
JIO10060749,0.9996044,0.9998934,-0.00028902292,Sure thing / Lost cause
JIO10059224,0.98923033,0.99362767,-0.0043973327,Sure thing / Lost cause
JIO10034096,0.9991899,0.99863964,0.0005502701,Sure thing / Lost cause
JIO10053851,0.99994326,0.99958104,0.00036221743,Sure thing / Lost cause
JIO10062338,0.9951191,0.9523546,0.042764485,Sure thing / Lost cause
JIO10013075,0.9991198,0.9999559,-0.00083607435,Sure thing / Lost cause
JIO10006190,0.9939774,0.9867552,0.007222235,Sure thing / Lost cause
JIO10032949,0.99625695,0.99279493,0.0034620166,Sure thing / Lost cause
JIO10034290,0.9996735,0.9955461,0.004127383,Sure thing / Lost cause
JIO10007581,0.99969995,0.99350315,0.006196797,Sure thing / Lost cause
JIO10042469,0.9998443,0.9995635,0.00028079748,Sure thing / Lost cause
JIO10016351,0.9669942,0.9744811,-0.00748688,Sure thing / Lost cause
JIO10028950,0.99896634,0.78204125,0.21692508,Persuadable
JIO10020512,0.91403466,0.58996826,0.3240664,Persuadable
JIO10058529,0.99996495,0.99998057,-1.5616417e-05,Sure thing / Lost cause
JIO10004847,0.54987484,0.21716794,0.3327069,Persuadable
JIO10002387,0.99999917,0.999559,0.0004401803,Sure thing / Lost cause
JIO10003042,0.9998035,0.99556303,0.0042404532,Sure thing / Lost cause
JIO10027611,0.9996692,0.9998734,-0.00020420551,Sure thing / Lost cause
JIO10024177,0.9999964,0.99987435,0.00012207031,Sure thing / Lost cause
JIO10016181,0.9914648,0.9909514,0.0005133748,Sure thing / Lost cause
JIO10024290,0.9985697,0.99659437,0.0019753575,Sure thing / Lost cause
JIO10025014,0.9990251,0.99978656,-0.00076144934,Sure thing / Lost cause
JIO10062349,0.9999925,0.9999553,3.71933e-05,Sure thing / Lost cause
JIO10027284,0.83047146,0.82004297,0.010428488,Sure thing / Lost cause
JIO10009133,0.9994091,0.99707067,0.0023384094,Sure thing / Lost cause
JIO10034595,0.99484396,0.99850345,-0.0036594868,Sure thing / Lost cause
JIO10049566,0.99968076,0.9993156,0.00036513805,Sure thing / Lost cause
JIO10008252,0.9946367,0.99840826,-0.0037715435,Sure thing / Lost cause
JIO10040137,0.9999683,0.99988854,7.9751015e-05,Sure thing / Lost cause
JIO10010571,0.99984825,0.99063593,0.009212315,Sure thing / Lost cause
JIO10023335,0.9997657,0.9998976,-0.00013190508,Sure thing / Lost cause
JIO10061885,0.9992298,0.9987452,0.00048458576,Sure thing / Lost cause
JIO10034451,0.9996786,0.99907076,0.00060784817,Sure thing / Lost cause
JIO10019087,0.6599218,0.21284188,0.44707996,Persuadable
JIO10007007,0.9963606,0.9982224,-0.0018618107,Sure thing / Lost cause
JIO10055042,0.98666966,0.98496246,0.0017071962,Sure thing / Lost cause
JIO10007157,0.19623964,0.91006213,-0.7138225,Sleeping dog (do not disturb)
JIO10054682,0.99896514,0.9939178,0.0050473213,Sure thing / Lost cause
JIO10040160,0.9997129,0.9993838,0.00032907724,Sure thing / Lost cause
JIO10050445,0.9887503,0.9954787,-0.0067284107,Sure thing / Lost cause
JIO10020481,0.99823725,0.98535395,0.012883306,Sure thing / Lost cause
JIO10036334,0.9993136,0.99069804,0.008615553,Sure thing / Lost cause
JIO10059845,0.9310773,0.7545242,0.17655313,Persuadable
JIO10054749,0.9992625,0.9948395,0.0044230223,Sure thing / Lost cause
JIO10011251,0.9999101,0.9999839,-7.379055e-05,Sure thing / Lost cause
JIO10039659,0.99661165,0.9944464,0.002165258,Sure thing / Lost cause
JIO10062764,0.9999968,0.99992764,6.914139e-05,Sure thing / Lost cause
JIO10028240,0.9923711,0.9911526,0.0012184978,Sure thing / Lost cause
JIO10006398,0.9999969,0.9999927,4.172325e-06,Sure thing / Lost cause
JIO10039052,0.99971,0.9979949,0.0017151237,Sure thing / Lost cause
JIO10062728,0.9997062,0.99950874,0.00019747019,Sure thing / Lost cause
JIO10003559,0.9993426,0.9950368,0.0043058395,Sure thing / Lost cause
JIO10012215,0.9998282,0.9995555,0.00027269125,Sure thing / Lost cause
JIO10055044,0.9989802,0.84956783,0.1494124,Persuadable
JIO10051565,0.66835237,0.7716251,-0.103272736,Sleeping dog (do not disturb)
JIO10000995,0.50959134,0.6373561,-0.12776476,Sleeping dog (do not disturb)
JIO10059779,0.9945431,0.98747927,0.007063806,Sure thing / Lost cause
JIO10020004,0.9943328,0.9959965,-0.0016636848,Sure thing / Lost cause
JIO10037636,0.99993575,0.999876,5.9723854e-05,Sure thing / Lost cause
JIO10042731,0.99906105,0.9713823,0.027678728,Sure thing / Lost cause
JIO10035739,0.85147583,0.9092491,-0.057773292,Sleeping dog (do not disturb)
JIO10005763,0.9996834,0.997924,0.0017594099,Sure thing / Lost cause
JIO10053259,0.9998549,0.9963142,0.0035406947,Sure thing / Lost cause
JIO10041811,0.99994123,0.9995449,0.00039631128,Sure thing / Lost cause
JIO10041093,0.998459,0.9955375,0.002921462,Sure thing / Lost cause
JIO10055478,0.9996321,0.99775547,0.0018766522,Sure thing / Lost cause
JIO10007573,0.9997706,0.99844533,0.0013252497,Sure thing / Lost cause
JIO10010984,0.99968386,0.87687427,0.12280959,Persuadable
JIO10053666,0.9983499,0.99217063,0.006179273,Sure thing / Lost cause
JIO10027852,0.94087774,0.53158695,0.4092908,Persuadable
JIO10059317,0.99948967,0.99840444,0.0010852218,Sure thing / Lost cause
JIO10064367,0.99998975,0.9999013,8.845329e-05,Sure thing / Lost cause
JIO10036937,0.9999695,0.9997223,0.00024718046,Sure thing / Lost cause
JIO10059327,0.9997224,0.9977869,0.0019355416,Sure thing / Lost cause
JIO10033236,0.9864966,0.98015493,0.006341696,Sure thing / Lost cause
JIO10015463,0.9959086,0.9584575,0.03745109,Sure thing / Lost cause
JIO10021404,0.07372538,0.13382375,-0.060098372,Sleeping dog (do not disturb)
JIO10027067,0.9963483,0.9888793,0.0074689984,Sure thing / Lost cause
JIO10037290,0.99915683,0.99500173,0.0041550994,Sure thing / Lost cause
JIO10033621,0.9582452,0.9706736,-0.012428403,Sure thing / Lost cause
JIO10027574,0.99957985,0.9996699,-9.006262e-05,Sure thing / Lost cause
JIO10040755,0.7781696,0.8683363,-0.09016675,Sleeping dog (do not disturb)
JIO10012381,0.99999523,0.9996972,0.00029802322,Sure thing / Lost cause
JIO10036878,0.9985417,0.9962548,0.002286911,Sure thing / Lost cause
JIO10053569,0.9975508,0.9984224,-0.0008715987,Sure thing / Lost cause
JIO10033881,0.99955326,0.9993979,0.00015538931,Sure thing / Lost cause
JIO10048902,0.99968874,0.9998186,-0.00012987852,Sure thing / Lost cause
JIO10064021,0.99991524,0.99892324,0.0009920001,Sure thing / Lost cause
JIO10038342,0.99957436,0.99110925,0.008465111,Sure thing / Lost cause
JIO10015973,0.9999982,0.99989843,9.9778175e-05,Sure thing / Lost cause
JIO10054470,0.9995147,0.9986504,0.00086432695,Sure thing / Lost cause
JIO10060303,0.9967378,0.99740183,-0.00066405535,Sure thing / Lost cause
JIO10037135,0.9999354,0.9996624,0.00027298927,Sure thing / Lost cause
JIO10026500,0.9999176,0.9984451,0.0014725327,Sure thing / Lost cause
JIO10024215,0.9999914,0.9999472,4.4226646e-05,Sure thing / Lost cause
JIO10028563,0.9999989,0.9995596,0.00043934584,Sure thing / Lost cause
JIO10031659,0.99985313,0.9989135,0.0009396076,Sure thing / Lost cause
JIO10035245,0.9996815,0.99903214,0.000649333,Sure thing / Lost cause
JIO10036026,0.9985563,0.99652964,0.0020266771,Sure thing / Lost cause
JIO10037444,0.9988967,0.97977084,0.019125879,Sure thing / Lost cause
JIO10055341,0.9987047,0.98899233,0.009712338,Sure thing / Lost cause
JIO10017302,0.9996846,0.998953,0.0007315874,Sure thing / Lost cause
JIO10047390,0.9805124,0.9955564,-0.0150440335,Sure thing / Lost cause
JIO10054351,0.9966427,0.99236333,0.004279375,Sure thing / Lost cause
JIO10050543,0.9998362,0.99952674,0.00030946732,Sure thing / Lost cause
JIO10032755,0.18274797,0.82532066,-0.6425727,Sleeping dog (do not disturb)
JIO10032623,0.90300536,0.99085754,-0.08785218,Sleeping dog (do not disturb)
JIO10040319,0.9997912,0.99986494,-7.3730946e-05,Sure thing / Lost cause
