customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code,customer_segment
105.0,3,103,11763.570000000002,5,5,4,554,Champions
4448.0,2,92,11761.569999999998,5,3,4,534,Others
230.0,3,90,11761.04,5,2,4,524,Others
542.0,8,98,11759.709999999997,4,4,4,444,Champions
4757.0,2,97,11759.37,5,4,4,544,Champions
377.0,28,89,11759.269999999999,2,2,4,224,Lost
3295.0,43,96,11759.129999999996,1,3,4,134,"At Risk"
4564.0,27,100,11756.08,2,4,4,244,"At Risk"
4372.0,40,102,11756.069999999998,1,5,4,154,"At Risk"
1453.0,20,97,11754.659999999996,3,4,4,344,Loyal
2177.0,56,90,11754.439999999999,1,2,4,124,Lost
3726.0,15,95,11754.429999999993,3,3,4,334,Others
1012.0,19,90,11751.250000000002,3,2,4,324,Others
508.0,12,107,11750.29,3,5,4,354,Loyal
4075.0,16,73,11750,3,1,4,314,Others
1035.0,9,103,11749.279999999995,4,5,4,454,Champions
3918.0,74,92,11749.109999999997,1,3,4,134,"At Risk"
63.0,2,100,11748.359999999995,5,4,4,544,Champions
634.0,34,100,11747.299999999997,2,4,4,244,"At Risk"
1064.0,70,91,11746.529999999995,1,2,4,124,Lost
1621.0,26,101,11745.960000000008,2,4,4,244,"At Risk"
3723.0,27,92,11744.400000000003,2,3,4,234,"At Risk"
4318.0,20,97,11743.399999999998,3,4,4,344,Loyal
1660.0,34,88,11743.17,2,2,4,224,Lost
2186.0,8,90,11742.949999999997,4,2,4,424,Others
4692.0,141,84,11742.839999999993,1,1,4,114,Lost
108.0,42,96,11741.739999999994,1,3,4,134,"At Risk"
4273.0,15,93,11741.709999999995,3,3,4,334,Others
3936.0,13,94,11741.229999999998,3,3,4,334,Others
612.0,25,105,11741.049999999997,2,5,4,254,"At Risk"
1358.0,4,103,11740.870000000004,4,5,4,454,Champions
3102.0,24,88,11739.2,2,2,4,224,Lost
4612.0,0,93,11737.810000000001,5,3,4,534,Others
1452.0,31,94,11737.429999999995,2,3,4,234,"At Risk"
2731.0,3,92,11734.74,5,3,4,534,Others
504.0,51,100,11734.6,1,4,4,144,"At Risk"
3965.0,4,100,11734.519999999993,5,4,4,544,Champions
4102.0,10,89,11733.810000000001,4,2,4,424,Others
306.0,38,91,11733.769999999988,2,2,4,224,Lost
1009.0,24,83,11733.629999999997,2,1,4,214,Lost
1402.0,3,87,11733.529999999997,5,2,4,524,Others
4139.0,5,85,11732.599999999999,4,1,4,414,Others
4333.0,5,101,11732.160000000002,4,4,4,444,Champions
354.0,14,96,11731.400000000001,3,4,4,344,Loyal
1628.0,0,90,11731.140000000001,5,2,4,524,Others
1194.0,19,71,11728.849999999999,3,1,4,314,Others
2570.0,8,90,11725.260000000002,4,2,4,424,Others
4924.0,17,92,11722.010000000002,3,3,4,334,Others
3664.0,0,87,11720.929999999995,5,2,4,524,Others
639.0,10,103,11720.319999999998,4,5,4,454,Champions
4236.0,22,98,11719.950000000003,3,4,4,344,Loyal
70.0,20,107,11718.640000000003,3,5,4,354,Loyal
2557.0,21,91,11715.370000000004,3,3,4,334,Others
1086.0,1,104,11715.150000000003,5,5,4,554,Champions
3816.0,23,103,11714.84,2,5,4,254,"At Risk"
1478.0,4,80,11714.560000000001,4,1,4,414,Others
3456.0,2,102,11714.34,5,5,4,554,Champions
4269.0,46,111,11714.229999999996,1,5,4,154,"At Risk"
3195.0,2,110,11713.749999999996,5,5,4,554,Champions
1542.0,1,96,11711.489999999996,5,4,4,544,Champions
191.0,60,111,11710.970000000003,1,5,4,154,"At Risk"
2483.0,1,86,11709.900000000001,5,2,4,524,Others
4416.0,33,95,11709.640000000007,2,3,4,234,"At Risk"
104.0,3,93,11708.359999999999,5,3,4,534,Others
4240.0,3,95,11708.250000000002,5,3,4,534,Others
1711.0,0,107,11706.58,5,5,4,554,Champions
1718.0,2,103,11705.420000000004,5,5,4,554,Champions
626.0,21,99,11705.009999999998,3,4,4,344,Loyal
1380.0,35,111,11703.990000000002,2,5,4,254,"At Risk"
4235.0,26,93,11702.859999999999,2,3,4,234,"At Risk"
2309.0,3,91,11702.23,5,3,4,534,Others
1749.0,46,92,11701.439999999997,1,3,4,134,"At Risk"
3343.0,5,110,11700.97,4,5,4,454,Champions
447.0,8,97,11700.249999999998,4,4,4,444,Champions
2479.0,19,104,11699.589999999998,3,5,4,354,Loyal
2630.0,20,95,11699.380000000005,3,3,4,334,Others
1265.0,33,103,11699.239999999998,2,5,4,254,"At Risk"
3788.0,6,87,11699.04,4,2,4,424,Others
4818.0,0,90,11697.169999999998,5,2,4,524,Others
4294.0,26,84,11696.069999999996,2,1,4,214,Lost
4944.0,14,105,11695.980000000005,3,5,4,354,Loyal
4331.0,5,111,11695.840000000006,4,5,4,454,Champions
723.0,22,84,11694.719999999996,3,1,4,314,Others
1095.0,71,100,11694.309999999998,1,4,4,144,"At Risk"
1551.0,49,93,11693.9,1,3,4,134,"At Risk"
1787.0,4,94,11692.040000000005,5,3,4,534,Others
3758.0,3,84,11691.13,5,1,4,514,Others
2874.0,19,96,11691.060000000001,3,4,4,344,Loyal
3880.0,1,96,11690.809999999998,5,4,4,544,Champions
3383.0,54,90,11690.5,1,2,4,124,Lost
1401.0,1,113,11688.440000000006,5,5,4,554,Champions
728.0,1,95,11686.989999999998,5,3,4,534,Others
4651.0,9,103,11686.76,4,5,4,454,Champions
3911.0,1,91,11684.510000000006,5,3,4,534,Others
2538.0,55,101,11683.74,1,4,4,144,"At Risk"
4417.0,63,83,11683.350000000002,1,1,4,114,Lost
4480.0,35,98,11683.209999999995,2,4,4,244,"At Risk"
4304.0,27,106,11682.379999999997,2,5,4,254,"At Risk"
4490.0,6,104,11682.14,4,5,4,454,Champions
892.0,24,82,11681.890000000007,2,1,4,214,Lost
75.0,0,96,11681.750000000004,5,4,4,544,Champions
1912.0,13,98,11681.699999999999,3,4,4,344,Loyal
2516.0,30,103,11681.140000000005,2,5,4,254,"At Risk"
1213.0,2,80,11679.29,5,1,4,514,Others
3712.0,10,88,11677.490000000007,4,2,4,424,Others
617.0,62,97,11676.85,1,4,4,144,"At Risk"
2413.0,1,92,11673.95,5,3,4,534,Others
972.0,4,92,11672.169999999998,5,3,4,534,Others
2581.0,4,104,11669.359999999997,5,5,4,554,Champions
4782.0,6,94,11668.699999999997,4,3,4,434,Others
2576.0,71,93,11668.269999999999,1,3,4,134,"At Risk"
2499.0,50,93,11658.399999999998,1,3,4,134,"At Risk"
1394.0,38,86,11657.39,1,2,4,124,Lost
1264.0,20,85,11655.919999999998,3,1,4,314,Others
3471.0,6,87,11655.030000000002,4,2,4,424,Others
4493.0,16,102,11653.429999999995,3,5,4,354,Loyal
3238.0,9,107,11651.559999999996,4,5,4,454,Champions
940.0,19,100,11651.180000000002,3,4,4,344,Loyal
107.0,27,80,11649.640000000001,2,1,4,214,Lost
2510.0,25,92,11646.57,2,3,4,234,"At Risk"
1328.0,3,96,11645.029999999997,5,4,4,544,Champions
4868.0,22,100,11644.769999999999,3,4,4,344,Loyal
195.0,20,110,11642.709999999995,3,5,4,354,Loyal
1981.0,7,106,11641.320000000007,4,5,4,454,Champions
4118.0,0,88,11640.700000000006,5,2,4,524,Others
2280.0,32,92,11639.970000000001,2,3,4,234,"At Risk"
4775.0,6,87,11639.550000000003,4,2,4,424,Others
2180.0,10,83,11638.220000000001,4,1,4,414,Others
596.0,5,103,11637.940000000002,4,5,4,454,Champions
5000.0,17,102,11637.86,3,5,4,354,Loyal
1239.0,34,91,11635.990000000002,2,2,4,224,Lost
1057.0,9,101,11635.819999999998,4,4,4,444,Champions
2551.0,49,94,11635.140000000001,1,3,4,134,"At Risk"
1081.0,35,92,11634.83,2,3,4,234,"At Risk"
3725.0,42,102,11634.430000000002,1,5,4,154,"At Risk"
2669.0,5,103,11633.28,4,5,4,454,Champions
3943.0,12,99,11631.769999999995,3,4,4,344,Loyal
4290.0,32,99,11631.679999999998,2,4,4,244,"At Risk"
937.0,69,104,11630.909999999998,1,5,4,154,"At Risk"
3631.0,4,89,11627.46,5,2,4,524,Others
1480.0,9,98,11625.349999999995,4,4,4,444,Champions
2877.0,19,96,11625.260000000002,3,4,4,344,Loyal
1566.0,54,102,11625.19,1,5,4,154,"At Risk"
4395.0,14,93,11625.169999999998,3,3,4,334,Others
402.0,17,92,11624.189999999999,3,3,4,334,Others
253.0,32,97,11622.64,2,4,4,244,"At Risk"
812.0,10,88,11622.470000000003,4,2,4,424,Others
4174.0,10,85,11622.030000000002,4,1,4,414,Others
3247.0,12,103,11621.159999999996,3,5,4,354,Loyal
2729.0,1,103,11620.349999999997,5,5,4,554,Champions
1894.0,1,100,11619.57,5,4,4,544,Champions
4299.0,35,91,11618.560000000001,2,2,4,224,Lost
669.0,21,94,11617.43,3,3,4,334,Others
1751.0,22,110,11616.190000000004,2,5,4,254,"At Risk"
2429.0,13,107,11615.7,3,5,4,354,Loyal
3724.0,9,96,11613.83,4,4,4,444,Champions
4124.0,86,95,11612.500000000002,1,3,4,134,"At Risk"
3080.0,30,94,11611.2,2,3,4,234,"At Risk"
3377.0,102,94,11610.130000000001,1,3,4,134,"At Risk"
2265.0,27,92,11609.769999999997,2,3,4,234,"At Risk"
1423.0,10,93,11608.430000000002,4,3,4,434,Others
2003.0,5,94,11606.019999999995,4,3,4,434,Others
2106.0,33,86,11605.53,2,2,4,224,Lost
4861.0,24,116,11603.989999999996,2,5,4,254,"At Risk"
4023.0,24,92,11602.69,2,3,4,234,"At Risk"
2819.0,23,101,11602.289999999999,2,4,4,244,"At Risk"
363.0,73,87,11601.550000000003,1,2,4,124,Lost
1253.0,24,98,11599.259999999998,2,4,4,244,"At Risk"
1518.0,1,92,11598.67,5,3,4,534,Others
3314.0,13,95,11598.019999999997,3,3,4,334,Others
4037.0,25,94,11597.220000000003,2,3,4,234,"At Risk"
2608.0,19,95,11595.679999999997,3,3,4,334,Others
2073.0,11,102,11592.01,4,5,4,454,Champions
3973.0,20,97,11591.999999999996,3,4,4,344,Loyal
4320.0,10,104,11588.509999999998,4,5,4,454,Champions
3553.0,6,83,11588.139999999996,4,1,4,414,Others
521.0,23,93,11587.24,2,3,4,234,"At Risk"
3025.0,29,82,11586.45,2,1,4,214,Lost
4413.0,13,96,11583.399999999998,3,4,4,344,Loyal
1400.0,15,95,11582.859999999999,3,3,4,334,Others
1558.0,14,93,11582.289999999999,3,3,4,334,Others
2055.0,79,88,11581.370000000004,1,2,4,124,Lost
4930.0,27,106,11580.310000000001,2,5,4,254,"At Risk"
3527.0,66,91,11580.269999999999,1,2,4,124,Lost
961.0,11,101,11579.899999999998,4,4,4,444,Champions
2846.0,2,97,11579.559999999998,5,4,4,544,Champions
98.0,33,106,11578.709999999992,2,5,4,254,"At Risk"
1319.0,49,92,11576.089999999993,1,3,4,134,"At Risk"
4217.0,21,93,11574.769999999997,3,3,4,334,Others
40.0,10,91,11573.449999999997,4,3,4,434,Others
4834.0,14,100,11573.130000000001,3,4,4,344,Loyal
4601.0,107,93,11572.009999999998,1,3,4,134,"At Risk"
3588.0,6,111,11570.760000000002,4,5,4,454,Champions
2239.0,3,111,11569.959999999997,5,5,4,554,Champions
1263.0,6,85,11565.510000000004,4,1,4,414,Others
2956.0,24,98,11564.7,2,4,4,244,"At Risk"
531.0,21,94,11564.549999999994,3,3,4,334,Others
1033.0,23,95,11564.169999999998,2,3,4,234,"At Risk"
1386.0,18,93,11563.529999999999,3,3,4,334,Others
4010.0,64,85,11563.220000000001,1,1,4,114,Lost
4003.0,14,89,11561.970000000007,3,2,4,324,Others
2680.0,38,98,11561.629999999992,2,4,4,244,"At Risk"
4427.0,0,94,11558.260000000002,5,3,4,534,Others
3199.0,13,91,11557.949999999997,3,3,4,334,Others
4778.0,31,94,11550.549999999996,2,3,4,234,"At Risk"
440.0,23,108,11549.300000000003,2,5,4,254,"At Risk"
1808.0,57,93,11548.04,1,3,4,134,"At Risk"
2587.0,95,81,11547.369999999999,1,1,4,114,Lost
944.0,0,95,11547.15,5,3,4,534,Others
3565.0,20,95,11547.059999999998,3,3,4,334,Others
3244.0,35,94,11545.85,2,3,4,234,"At Risk"
935.0,50,84,11545.030000000002,1,1,4,114,Lost
580.0,1,84,11541.289999999999,5,1,4,514,Others
3633.0,8,98,11538.700000000006,4,4,4,444,Champions
2757.0,26,97,11538.099999999999,2,4,4,244,"At Risk"
4618.0,1,98,11536.469999999994,5,4,4,544,Champions
941.0,11,95,11536.349999999999,4,3,4,434,Others
589.0,0,82,11536.179999999997,5,1,4,514,Others
4454.0,12,101,11535.940000000002,3,4,4,344,Loyal
235.0,25,99,11532.760000000004,2,4,4,244,"At Risk"
3182.0,26,96,11530.379999999997,2,3,4,234,"At Risk"
3885.0,7,101,11527.070000000002,4,4,4,444,Champions
2999.0,57,96,11523.669999999996,1,3,4,134,"At Risk"
3940.0,3,81,11523.519999999999,5,1,4,514,Others
4938.0,110,101,11523.519999999997,1,4,4,144,"At Risk"
1954.0,7,106,11522.980000000003,4,5,4,454,Champions
2291.0,1,98,11522.12,5,4,4,544,Champions
3666.0,17,95,11522.080000000002,3,3,4,334,Others
4046.0,7,99,11517.920000000004,4,4,4,444,Champions
257.0,0,101,11517.789999999999,5,4,4,544,Champions
510.0,41,101,11517.68,1,4,4,144,"At Risk"
3361.0,40,97,11516.260000000002,1,4,4,144,"At Risk"
2515.0,5,78,11515.119999999999,4,1,4,414,Others
3112.0,4,87,11514.889999999998,5,2,4,524,Others
1533.0,4,93,11514.32,4,3,4,434,Others
3767.0,2,97,11513.810000000003,5,4,4,544,Champions
3499.0,41,95,11508.18,1,3,4,134,"At Risk"
4297.0,19,103,11507.960000000001,3,5,4,354,Loyal
459.0,53,91,11507.590000000004,1,2,4,124,Lost
3261.0,5,97,11507.200000000004,4,4,4,444,Champions
3578.0,6,89,11507.190000000002,4,2,4,424,Others
4726.0,0,92,11507.099999999995,5,3,4,534,Others
1570.0,36,88,11506.930000000002,2,2,4,224,Lost
2071.0,33,102,11506.599999999999,2,5,4,254,"At Risk"
27.0,22,102,11505.399999999998,3,5,4,354,Loyal
579.0,2,89,11503.119999999997,5,2,4,524,Others
4831.0,11,95,11502.749999999998,4,3,4,434,Others
170.0,11,102,11501.919999999996,3,5,4,354,Loyal
3900.0,138,107,11501.65,1,5,4,154,"At Risk"
2022.0,46,104,11501.270000000002,1,5,4,154,"At Risk"
4229.0,42,97,11500.810000000003,1,4,4,144,"At Risk"
4540.0,33,99,11500.360000000006,2,4,4,244,"At Risk"
480.0,35,96,11500.269999999997,2,3,4,234,"At Risk"
3595.0,46,97,11499.620000000003,1,4,4,144,"At Risk"
4698.0,13,90,11498.94,3,2,4,324,Others
4166.0,59,95,11490.590000000004,1,3,4,134,"At Risk"
1574.0,20,93,11490.37,3,3,4,334,Others
3963.0,60,86,11488.579999999998,1,2,4,124,Lost
2472.0,9,86,11488.079999999996,4,2,4,424,Others
4399.0,20,99,11485.969999999998,3,4,4,344,Loyal
2850.0,0,95,11485.449999999999,5,3,4,534,Others
3124.0,27,102,11480.039999999997,2,5,4,254,"At Risk"
289.0,20,85,11478.85,3,1,4,314,Others
3692.0,73,79,11477.329999999998,1,1,4,114,Lost
1020.0,6,93,11475.119999999999,4,3,4,434,Others
3494.0,32,96,11473.970000000003,2,3,4,234,"At Risk"
2921.0,5,98,11472.880000000005,4,4,4,444,Champions
541.0,6,95,11472.629999999996,4,3,4,434,Others
351.0,0,91,11472.529999999999,5,2,4,524,Others
2959.0,3,106,11471.899999999996,5,5,4,554,Champions
462.0,51,90,11471.799999999997,1,2,4,124,Lost
4937.0,47,98,11470.990000000002,1,4,4,144,"At Risk"
1114.0,11,102,11470.89,3,5,4,354,Loyal
238.0,2,86,11468.219999999998,5,2,4,524,Others
123.0,14,88,11467.269999999997,3,2,4,324,Others
2585.0,61,81,11465.889999999996,1,1,4,114,Lost
3501.0,34,98,11464.619999999997,2,4,4,244,"At Risk"
1410.0,16,78,11462.890000000001,3,1,4,314,Others
2221.0,58,72,11460.560000000001,1,1,4,114,Lost
3273.0,0,102,11460.339999999998,5,5,4,554,Champions
4806.0,27,99,11458.859999999997,2,4,4,244,"At Risk"
1236.0,60,95,11458.409999999998,1,3,4,134,"At Risk"
1106.0,1,95,11457.710000000003,5,3,4,534,Others
657.0,6,93,11457.619999999995,4,3,4,434,Others
3226.0,3,93,11454.009999999993,5,3,4,534,Others
4627.0,9,82,11453.919999999998,4,1,4,414,Others
3736.0,13,91,11452.610000000004,3,3,4,334,Others
2596.0,19,90,11451.53,3,2,4,324,Others
2035.0,40,95,11449.550000000001,1,3,4,134,"At Risk"
1756.0,30,100,11446.890000000005,2,4,4,244,"At Risk"
2841.0,6,106,11445.099999999999,4,5,4,454,Champions
2615.0,0,103,11445.070000000002,5,5,4,554,Champions
2791.0,8,97,11444.359999999999,4,4,4,444,Champions
3550.0,16,93,11444.300000000003,3,3,4,334,Others
4939.0,5,94,11444.260000000002,4,3,4,434,Others
4310.0,22,109,11443.710000000001,3,5,4,354,Loyal
1593.0,9,95,11443.390000000005,4,3,4,434,Others
4390.0,16,101,11443.159999999998,3,4,4,344,Loyal
493.0,43,108,11441.369999999997,1,5,4,154,"At Risk"
496.0,4,100,11440.27,5,4,4,544,Champions
1539.0,4,92,11440.219999999998,4,3,4,434,Others
836.0,4,96,11439.559999999996,5,4,4,544,Champions
2426.0,9,90,11439.400000000005,4,2,4,424,Others
2345.0,0,88,11439.030000000004,5,2,4,524,Others
4016.0,1,94,11438.980000000001,5,3,4,534,Others
3452.0,21,97,11436.870000000003,3,4,4,344,Loyal
3179.0,3,96,11436.439999999999,5,4,4,544,Champions
749.0,11,96,11434.759999999995,4,4,4,444,Champions
4605.0,35,94,11433.67,2,3,4,234,"At Risk"
4466.0,66,92,11432.529999999995,1,3,4,134,"At Risk"
1006.0,3,97,11431.680000000002,5,4,4,544,Champions
1260.0,11,85,11427.800000000005,3,1,4,314,Others
2884.0,19,98,11427.639999999998,3,4,4,344,Loyal
11.0,12,99,11427.490000000002,3,4,4,344,Loyal
2513.0,3,89,11427.220000000005,5,2,4,524,Others
4204.0,13,89,11426.739999999994,3,2,4,324,Others
3099.0,7,101,11426.010000000006,4,4,4,444,Champions
1310.0,4,108,11425.539999999992,4,5,4,454,Champions
1228.0,27,85,11425.439999999995,2,1,4,214,Lost
1702.0,8,104,11425.350000000002,4,5,4,454,Champions
1190.0,15,104,11423.600000000002,3,5,4,354,Loyal
2365.0,3,81,11422.710000000003,5,1,4,514,Others
3832.0,3,104,11421.92,5,5,4,554,Champions
3441.0,6,96,11421.429999999998,4,4,4,444,Champions
4789.0,2,97,11421.2,5,4,4,544,Champions
4142.0,17,103,11419.130000000005,3,5,4,354,Loyal
4438.0,12,102,11415.660000000002,3,5,4,354,Loyal
2914.0,17,92,11414.79,3,3,4,334,Others
938.0,170,82,11411.59,1,1,4,114,Lost
3326.0,19,99,11410.529999999997,3,4,4,344,Loyal
933.0,47,103,11409.390000000003,1,5,4,154,"At Risk"
2765.0,5,94,11409.27,4,3,4,434,Others
4468.0,6,93,11409.2,4,3,4,434,Others
3531.0,0,101,11408.580000000002,5,4,4,544,Champions
1876.0,46,95,11408.479999999994,1,3,4,134,"At Risk"
990.0,39,89,11407.160000000003,1,2,4,124,Lost
1063.0,40,108,11406.899999999996,1,5,4,154,"At Risk"
417.0,19,97,11405.88,3,4,4,344,Loyal
767.0,3,110,11405.37,5,5,4,554,Champions
4793.0,6,99,11404.840000000006,4,4,4,444,Champions
1877.0,40,85,11404.67,1,1,4,114,Lost
3224.0,42,103,11401.219999999996,1,5,4,154,"At Risk"
3604.0,5,105,11399.489999999998,4,5,4,454,Champions
3823.0,27,98,11396.529999999999,2,4,4,244,"At Risk"
2639.0,6,96,11396.270000000002,4,4,4,444,Champions
2517.0,29,100,11395.520000000006,2,4,4,244,"At Risk"
4973.0,27,88,11395.270000000004,2,2,4,224,Lost
1112.0,13,82,11393.780000000002,3,1,4,314,Others
1138.0,25,97,11392.520000000002,2,4,4,244,"At Risk"
2458.0,1,91,11391.14,5,3,4,534,Others
2355.0,13,99,11389.530000000008,3,4,4,344,Loyal
2715.0,45,90,11389.350000000002,1,2,4,124,Lost
4717.0,66,103,11388.73,1,5,4,154,"At Risk"
960.0,11,96,11387.199999999999,4,4,4,444,Champions
46.0,5,97,11385.589999999997,4,4,4,444,Champions
1750.0,11,93,11384.069999999998,3,3,4,334,Others
908.0,29,85,11383.900000000001,2,1,4,214,Lost
598.0,27,96,11383.769999999997,2,3,4,234,"At Risk"
4644.0,47,115,11383.539999999997,1,5,3,153,"At Risk"
3135.0,27,119,11382.4,2,5,3,253,"At Risk"
278.0,27,96,11381.52,2,3,3,233,"At Risk"
4422.0,3,90,11379.620000000006,5,2,3,523,Others
1041.0,10,95,11379.01,4,3,3,433,Others
1126.0,39,89,11377.999999999998,1,2,3,123,Lost
397.0,66,98,11376.210000000005,1,4,3,143,"At Risk"
2831.0,12,92,11374.440000000006,3,3,3,333,Others
2436.0,9,99,11372.390000000001,4,4,3,443,Loyal
1121.0,38,110,11372.149999999998,1,5,3,153,"At Risk"
2985.0,10,99,11371.149999999998,4,4,3,443,Loyal
1192.0,4,93,11370.589999999997,4,3,3,433,Others
133.0,2,95,11368.449999999995,5,3,3,533,Others
4974.0,27,109,11367.569999999994,2,5,3,253,"At Risk"
837.0,70,115,11366.179999999997,1,5,3,153,"At Risk"
4430.0,38,96,11364.239999999998,2,3,3,233,"At Risk"
1661.0,60,91,11363.17,1,2,3,123,Lost
2675.0,35,90,11363.159999999998,2,2,3,223,Lost
3319.0,10,107,11362.890000000003,4,5,3,453,Loyal
2366.0,0,95,11361.169999999998,5,3,3,533,Others
151.0,59,115,11361.159999999998,1,5,3,153,"At Risk"
4172.0,19,99,11360.96,3,4,3,343,Loyal
4962.0,4,104,11360.54,5,5,3,553,Loyal
2120.0,33,110,11360.119999999994,2,5,3,253,"At Risk"
4579.0,8,94,11359.949999999999,4,3,3,433,Others
3003.0,8,86,11359.939999999999,4,2,3,423,Others
2200.0,75,79,11359.799999999996,1,1,3,113,Lost
4872.0,11,85,11359.16,4,1,3,413,Others
2158.0,30,101,11358.17,2,4,3,243,"At Risk"
4727.0,40,86,11357.760000000004,1,2,3,123,Lost
2284.0,22,98,11357.65,3,4,3,343,Loyal
551.0,10,115,11356.930000000002,4,5,3,453,Loyal
3618.0,7,87,11355.33,4,2,3,423,Others
1119.0,13,89,11355.020000000004,3,2,3,323,Others
3277.0,4,102,11354.990000000003,5,5,3,553,Loyal
4863.0,29,104,11352.979999999998,2,5,3,253,"At Risk"
3703.0,24,115,11348.860000000004,2,5,3,253,"At Risk"
4526.0,12,116,11348.089999999998,3,5,3,353,Loyal
1627.0,0,83,11347.239999999994,5,1,3,513,Others
4976.0,1,98,11346.899999999998,5,4,3,543,Loyal
1612.0,72,100,11346.619999999997,1,4,3,143,"At Risk"
963.0,9,99,11345.730000000001,4,4,3,443,Loyal
1458.0,18,99,11344.579999999994,3,4,3,343,Loyal
1342.0,17,99,11343.519999999997,3,4,3,343,Loyal
411.0,20,90,11343.150000000001,3,2,3,323,Others
3569.0,11,95,11342.38,4,3,3,433,Others
4743.0,5,79,11341.69,4,1,3,413,Others
2440.0,10,99,11341.629999999994,4,4,3,443,Loyal
3810.0,24,100,11338.730000000005,2,4,3,243,"At Risk"
4105.0,22,86,11338.249999999998,3,2,3,323,Others
3245.0,5,101,11338.149999999998,4,4,3,443,Loyal
3323.0,16,91,11337.45,3,3,3,333,Others
959.0,1,86,11335.179999999998,5,2,3,523,Others
2643.0,1,96,11334.749999999998,5,4,3,543,Loyal
4149.0,5,93,11333.249999999998,4,3,3,433,Others
2058.0,31,83,11333.200000000003,2,1,3,213,Lost
564.0,14,88,11332.3,3,2,3,323,Others
323.0,46,100,11332.03,1,4,3,143,"At Risk"
399.0,63,100,11330.569999999996,1,4,3,143,"At Risk"
953.0,6,105,11327.809999999998,4,5,3,453,Loyal
1252.0,17,87,11325.769999999999,3,2,3,323,Others
3720.0,7,103,11325.669999999995,4,5,3,453,Loyal
2618.0,17,106,11325.48,3,5,3,353,Loyal
4509.0,16,100,11322.91,3,4,3,343,Loyal
3237.0,3,93,11322.9,5,3,3,533,Others
298.0,82,102,11322.220000000003,1,5,3,153,"At Risk"
867.0,30,102,11316.269999999999,2,5,3,253,"At Risk"
1373.0,0,97,11315.130000000003,5,4,3,543,Loyal
1409.0,33,106,11312.69,2,5,3,253,"At Risk"
373.0,29,86,11312.089999999998,2,2,3,223,Lost
1697.0,0,85,11309.750000000002,5,1,3,513,Others
174.0,9,88,11308.519999999997,4,2,3,423,Others
1107.0,69,100,11308.510000000006,1,4,3,143,"At Risk"
1140.0,15,102,11307.789999999997,3,5,3,353,Loyal
2616.0,20,88,11307.649999999996,3,2,3,323,Others
116.0,58,98,11305.570000000002,1,4,3,143,"At Risk"
2048.0,33,95,11304.899999999996,2,3,3,233,"At Risk"
415.0,30,94,11304.71,2,3,3,233,"At Risk"
2620.0,16,103,11303.829999999996,3,5,3,353,Loyal
4849.0,6,96,11302.859999999999,4,4,3,443,Loyal
3508.0,57,103,11302.809999999994,1,5,3,153,"At Risk"
3818.0,10,88,11301.640000000001,4,2,3,423,Others
2189.0,1,104,11299.979999999994,5,5,3,553,Loyal
4943.0,4,89,11299.579999999998,5,2,3,523,Others
524.0,69,88,11299.109999999993,1,2,3,123,Lost
3305.0,17,91,11298.220000000003,3,3,3,333,Others
1495.0,9,99,11297.599999999997,4,4,3,443,Loyal
1524.0,24,96,11296.810000000005,2,3,3,233,"At Risk"
3041.0,59,83,11296.62,1,1,3,113,Lost
4144.0,37,102,11296.030000000002,2,5,3,253,"At Risk"
13.0,20,108,11294.830000000004,3,5,3,353,Loyal
3249.0,34,82,11294.59,2,1,3,213,Lost
3848.0,83,78,11294.06,1,1,3,113,Lost
2713.0,3,104,11292.559999999996,5,5,3,553,Loyal
3264.0,17,108,11292.309999999994,3,5,3,353,Loyal
331.0,11,96,11289.59,4,4,3,443,Loyal
2297.0,9,88,11288.58,4,2,3,423,Others
2211.0,10,94,11287.219999999998,4,3,3,433,Others
1355.0,11,97,11286.230000000001,3,4,3,343,Loyal
441.0,0,84,11285.550000000005,5,1,3,513,Others
2640.0,0,92,11285.049999999997,5,3,3,533,Others
931.0,25,85,11284.639999999996,2,1,3,213,Lost
2358.0,22,98,11282.85,3,4,3,343,Loyal
1963.0,3,102,11281.819999999994,5,5,3,553,Loyal
1479.0,41,93,11278.539999999997,1,3,3,133,"At Risk"
2353.0,0,86,11277.630000000001,5,2,3,523,Others
