site_id,circle,circle_code,zone,pin_code,technology,subscribers_served,prb_utilisation_pct,avg_sinr_db,drop_call_rate_pct,avg_throughput_mbps,congestion_flag,backhaul
SITE0403831,North East,NE,East,340721,5G SA,37837,59.1,7.1,0.78,64,FALSE,Microwave
SITE0400113,Haryana,HR,North,572673,4G LTE,30535,19.5,4.6,0.77,77.8,FALSE,Fibre
SITE0401488,Tamil Nadu,TN,South,467135,5G SA,26348,9.5,14,0.52,166.3,FALSE,Fibre
SITE0402513,Uttar Pradesh East,UPE,North,770616,5G SA,20003,21.9,16.7,0.03,89.6,FALSE,Fibre
SITE0402903,Tamil Nadu,TN,South,727723,5G NSA,10450,52.9,10.1,0.17,46.4,FALSE,Microwave
SITE0402173,Uttar Pradesh West,UPW,North,564167,5G SA,25311,42.2,7.4,0.04,139.7,FALSE,Fibre
SITE0400003,Punjab,PB,North,758352,5G NSA,36177,28,9.2,1.18,113.3,FALSE,Fibre
SITE0402346,Andhra Pradesh & Telangana,AP,South,839613,5G NSA,33306,20.6,5.2,1.03,93.9,FALSE,Fibre
SITE0400961,Assam,AS,East,252505,5G SA,19103,46.6,3.7,0.19,57.1,FALSE,Fibre
SITE0401932,Odisha,OR,East,222942,5G SA,22424,31.6,5.7,0.35,107.5,FALSE,Fibre
SITE0400521,Rajasthan,RJ,North,435212,5G SA,23460,63.2,16.7,0.98,77.7,FALSE,Fibre
SITE0403376,Uttar Pradesh West,UPW,North,595114,5G SA,5173,48.7,12.9,0.76,101.8,FALSE,Fibre
SITE0403244,Maharashtra & Goa,MH,West,457698,4G LTE,35039,27.8,15,0.35,78.9,FALSE,Fibre
SITE0401570,Tamil Nadu,TN,South,499819,4G LTE,12303,34,11.7,1.62,89.6,FALSE,Microwave
SITE0402873,Uttar Pradesh West,UPW,North,361272,4G LTE,27945,26.9,14.4,0.79,67.8,FALSE,Fibre
SITE0400773,Andhra Pradesh & Telangana,AP,South,398665,5G NSA,40755,82.7,1.5,0.48,51.1,TRUE,Fibre
SITE0401591,West Bengal,WB,East,272385,4G LTE,19258,37.1,11.6,0.52,87.4,FALSE,Microwave
SITE0401189,Gujarat,GJ,West,745012,5G SA,2406,74.2,12.7,0.86,18,TRUE,Fibre
SITE0402533,Madhya Pradesh & Chhattisgarh,MP,North,797300,4G LTE,15683,6.9,17.4,0.62,101.9,FALSE,Fibre
SITE0401618,Bihar & Jharkhand,BH,East,710178,5G SA,32576,49.2,6.1,0.74,34.1,FALSE,Fibre
SITE0401834,Gujarat,GJ,West,406989,4G LTE,24763,30.3,14.1,0.72,127.6,FALSE,Microwave
SITE0403635,Punjab,PB,North,786107,4G LTE,15800,22.1,15.7,0.54,132.3,FALSE,Fibre
SITE0401739,Andhra Pradesh & Telangana,AP,South,500386,5G NSA,34147,32.1,7.7,0.26,91.9,FALSE,Fibre
SITE0400524,Bihar & Jharkhand,BH,East,205017,5G SA,25589,63.3,9.4,0.69,21.4,FALSE,Microwave
SITE0401593,Gujarat,GJ,West,829436,5G NSA,7938,21.4,16,0.82,92.6,FALSE,Fibre
SITE0401770,West Bengal,WB,East,418539,4G LTE,27341,39.2,9.4,0.34,91,FALSE,Microwave
SITE0400650,Kerala,KL,South,740646,5G SA,39097,51,11.9,0.6,30.8,FALSE,Fibre
SITE0402772,Karnataka,KA,South,605077,4G LTE,42020,50.2,4.7,1.24,76,FALSE,Microwave
SITE0400629,West Bengal,WB,East,599910,5G SA,20330,74.4,12.5,0.36,38.6,TRUE,Fibre
SITE0403112,Tamil Nadu,TN,South,583336,5G SA,31932,6.2,15.4,0.14,145.3,FALSE,Fibre
SITE0402937,Himachal Pradesh,HP,North,672404,5G SA,14164,26.3,12.4,0.22,99.3,FALSE,Fibre
SITE0401865,Madhya Pradesh & Chhattisgarh,MP,North,656397,5G SA,16953,31.3,11.3,0.1,44,FALSE,Fibre
SITE0401355,Madhya Pradesh & Chhattisgarh,MP,North,780154,5G NSA,20616,41.8,7.2,0.73,102.9,FALSE,Fibre
SITE0400262,Maharashtra & Goa,MH,West,151335,4G LTE,3413,36.8,13.1,0.31,92.5,FALSE,Fibre
SITE0401009,Delhi NCR,DL,North,444111,5G SA,39571,42.4,14.8,0.07,109.9,FALSE,Microwave
SITE0402273,Kerala,KL,South,258693,5G SA,15374,20.7,11.5,1.05,104.5,FALSE,Fibre
SITE0400948,Uttar Pradesh East,UPE,North,153155,5G NSA,9715,34.4,12.9,0.07,128.9,FALSE,Microwave
SITE0400018,Gujarat,GJ,West,849123,5G SA,32872,42.3,11.1,0.01,84,FALSE,Microwave
SITE0403431,Haryana,HR,North,723641,5G SA,14609,20.6,14,0.03,80.6,FALSE,Microwave
SITE0402230,Delhi NCR,DL,North,537277,5G SA,30131,45,13.1,0.17,62.6,FALSE,Fibre
SITE0403601,Madhya Pradesh & Chhattisgarh,MP,North,660694,5G NSA,2713,86.4,13.3,1.51,70.1,TRUE,Fibre
SITE0403500,Andhra Pradesh & Telangana,AP,South,134591,4G LTE,11066,17.4,8.9,0.31,3.1,FALSE,Fibre
SITE0401064,Tamil Nadu,TN,South,353345,4G LTE,11452,15.6,6.9,0.26,56.3,FALSE,Fibre
SITE0403292,Gujarat,GJ,West,139049,5G NSA,10260,57.5,3,0.24,90.4,FALSE,Fibre
SITE0400718,Assam,AS,East,663594,5G SA,18502,64.8,3,0.28,83.7,FALSE,Microwave
SITE0400498,West Bengal,WB,East,439036,5G SA,2543,17.5,13.8,0.37,132.6,FALSE,Fibre
SITE0402492,Kerala,KL,South,398157,5G SA,3650,48.4,5.5,0.49,58.6,FALSE,Fibre
SITE0403396,Andhra Pradesh & Telangana,AP,South,743668,4G LTE,39792,56.2,8.4,0.48,35.5,FALSE,Fibre
SITE0402768,Karnataka,KA,South,594625,4G LTE,20647,62.8,1.5,0.38,56.1,FALSE,Fibre
SITE0401997,West Bengal,WB,East,185685,4G LTE,36451,53.8,6.9,0.62,121.5,FALSE,Fibre
SITE0403394,Tamil Nadu,TN,South,296106,4G LTE,36375,19.9,11.4,0.65,101.2,FALSE,Fibre
SITE0401489,Karnataka,KA,South,150622,4G LTE,33729,28.3,10.7,0.46,26,FALSE,Fibre
SITE0401950,Bihar & Jharkhand,BH,East,592282,5G SA,14908,45.1,10.4,0.13,37.6,FALSE,Fibre
SITE0403250,Rajasthan,RJ,North,708464,4G LTE,8088,63.1,13,0.28,53.1,FALSE,Microwave
SITE0400298,Madhya Pradesh & Chhattisgarh,MP,North,717812,5G SA,19941,71.6,8.9,0.56,89.3,FALSE,Fibre
SITE0403706,Kolkata,KO,East,702655,4G LTE,42440,57.3,11.7,0.16,107.6,FALSE,Microwave
SITE0401046,Maharashtra & Goa,MH,West,571172,4G LTE,17847,48.4,11.8,0.46,86.2,FALSE,Fibre
SITE0400753,Bihar & Jharkhand,BH,East,464420,5G SA,5014,70.1,12.5,0.27,67.4,FALSE,Fibre
SITE0403014,Mumbai,MU,West,853951,4G LTE,19258,33.6,19.7,0.45,70.1,FALSE,Fibre
SITE0402122,Haryana,HR,North,347839,5G SA,22448,65.1,0.2,0.5,74.3,FALSE,Fibre
SITE0400158,Karnataka,KA,South,538842,4G LTE,40660,50.1,8,0.09,95.2,FALSE,Fibre
SITE0403249,Andhra Pradesh & Telangana,AP,South,208569,4G LTE,19967,37.9,11.3,0.31,76.7,FALSE,Fibre
SITE0403306,Madhya Pradesh & Chhattisgarh,MP,North,422400,5G SA,30650,72,5.1,0.34,23.3,FALSE,Microwave
SITE0400290,Uttar Pradesh East,UPE,North,423589,5G SA,9366,99,8,0.67,35.1,TRUE,Microwave
SITE0403278,Maharashtra & Goa,MH,West,399470,5G SA,19983,35.1,12.5,1.13,129.5,FALSE,Microwave
SITE0401364,Odisha,OR,East,707565,4G LTE,42364,33.2,8.4,0.24,103.2,FALSE,Microwave
SITE0403666,Madhya Pradesh & Chhattisgarh,MP,North,407655,5G NSA,23576,78.7,7.6,0.26,113.2,TRUE,Fibre
SITE0400874,Gujarat,GJ,West,708313,4G LTE,37757,20.3,15.5,0.75,151.6,FALSE,Fibre
SITE0402861,Delhi NCR,DL,North,605907,5G SA,33320,20.1,3.5,0.45,13.1,FALSE,Microwave
SITE0401362,Karnataka,KA,South,673825,4G LTE,27838,17.8,6.5,0.65,77.1,FALSE,Fibre
SITE0403018,Gujarat,GJ,West,430368,4G LTE,36946,62,7.3,1.91,49.1,FALSE,Fibre
SITE0403257,West Bengal,WB,East,825319,4G LTE,25107,28,14.4,0.18,44,FALSE,Fibre
SITE0402348,Bihar & Jharkhand,BH,East,625332,5G SA,6183,60.8,12.9,1.97,89.3,FALSE,Fibre
SITE0403772,Uttar Pradesh East,UPE,North,395109,5G SA,39546,44.4,5,0.21,102.9,FALSE,Fibre
SITE0403657,Karnataka,KA,South,712155,5G SA,10501,47,18.7,0.38,94.4,FALSE,Fibre
SITE0403318,Rajasthan,RJ,North,689013,5G NSA,11069,41.7,7.7,1.09,86.6,FALSE,Microwave
SITE0402414,Odisha,OR,East,118633,4G LTE,34698,23.1,12.2,0.46,106.8,FALSE,Fibre
SITE0402904,Uttar Pradesh East,UPE,North,514582,5G SA,6525,97.4,4.3,0.42,76.7,TRUE,Fibre
SITE0402724,Maharashtra & Goa,MH,West,829743,5G NSA,38726,64.7,6.3,2.16,62.4,FALSE,Microwave
SITE0400799,Andhra Pradesh & Telangana,AP,South,671338,5G NSA,18858,27.1,4.1,0.9,154.6,FALSE,Microwave
SITE0402791,Mumbai,MU,West,427665,5G SA,32687,33.1,7.5,0.66,126.5,FALSE,Fibre
SITE0400348,Maharashtra & Goa,MH,West,556414,4G LTE,26518,37.6,8.9,0.22,68.4,FALSE,Fibre
SITE0400477,Karnataka,KA,South,771642,4G LTE,15367,69.5,7.8,0.38,87.6,FALSE,Microwave
SITE0400383,Mumbai,MU,West,821253,4G LTE,34637,20.7,10.7,0.05,51,FALSE,Fibre
SITE0403022,Andhra Pradesh & Telangana,AP,South,382824,5G NSA,3134,68.3,2.9,0.61,48.6,FALSE,Microwave
SITE0401864,Maharashtra & Goa,MH,West,317955,4G LTE,5799,33.2,19.8,0.67,8.4,FALSE,Fibre
SITE0400965,Rajasthan,RJ,North,355346,5G SA,21512,54.6,13.9,0.12,64.9,FALSE,Microwave
SITE0401857,Tamil Nadu,TN,South,554084,5G NSA,6160,32.1,6.9,0.71,92.1,FALSE,Fibre
SITE0401653,Rajasthan,RJ,North,172648,5G SA,39982,23,11,0.26,61.5,FALSE,Microwave
SITE0402528,Maharashtra & Goa,MH,West,439040,5G NSA,22264,21.2,12.6,0.25,115.8,FALSE,Fibre
SITE0403382,Delhi NCR,DL,North,577114,5G SA,36241,19.8,7,0.25,83.2,FALSE,Microwave
SITE0401579,North East,NE,East,171508,5G NSA,25145,64.5,10.9,0.69,80.3,FALSE,Fibre
SITE0400213,Rajasthan,RJ,North,559807,4G LTE,3663,69.3,7.8,0.07,56.4,FALSE,Fibre
SITE0402303,Uttar Pradesh East,UPE,North,283742,5G NSA,30006,46.4,6.2,1.63,109.8,FALSE,Microwave
SITE0403513,Jammu & Kashmir,JK,North,135508,5G SA,17637,19.7,15.2,1.22,78.8,FALSE,Fibre
SITE0403220,Tamil Nadu,TN,South,385256,4G LTE,6830,57.8,8.7,0.44,81.5,FALSE,Fibre
SITE0400447,Assam,AS,East,119323,4G LTE,16517,73.4,6.3,1.81,81,FALSE,Fibre
SITE0402320,Mumbai,MU,West,627429,4G LTE,16325,18.7,13.5,0.39,93.9,FALSE,Microwave
SITE0400981,Rajasthan,RJ,North,461567,5G NSA,18980,30.9,12.4,0.24,96.4,FALSE,Fibre
SITE0400440,Uttar Pradesh West,UPW,North,604738,4G LTE,16349,99,3.4,0.64,9,TRUE,Fibre
SITE0403786,Delhi NCR,DL,North,271394,5G NSA,7754,23.1,13.1,0.1,107.8,FALSE,Microwave
SITE0401954,Uttar Pradesh East,UPE,North,192293,4G LTE,34012,62.5,10.2,0.09,96.7,FALSE,Microwave
SITE0403596,Haryana,HR,North,232731,4G LTE,25276,72.7,8.6,0.12,82.5,FALSE,Microwave
SITE0401809,Bihar & Jharkhand,BH,East,499056,4G LTE,7795,56.5,8.6,0.36,61.2,FALSE,Fibre
SITE0403819,Bihar & Jharkhand,BH,East,336288,4G LTE,31506,41.9,16.1,0.24,72.9,FALSE,Fibre
SITE0403696,Himachal Pradesh,HP,North,425176,5G SA,11281,25.9,13.5,0.9,8.9,FALSE,Fibre
SITE0400180,Tamil Nadu,TN,South,738819,4G LTE,13587,55,10.2,0.25,67.5,FALSE,Microwave
SITE0400941,Karnataka,KA,South,575020,5G SA,1933,69.7,4.2,0.19,120.8,FALSE,Fibre
SITE0400464,Bihar & Jharkhand,BH,East,514047,5G SA,42067,47.3,10.1,0.44,32.4,FALSE,Fibre
SITE0402948,Uttar Pradesh East,UPE,North,304212,5G NSA,40151,99,8.5,0.5,20,TRUE,Fibre
SITE0403232,Maharashtra & Goa,MH,West,110226,5G SA,37151,70.9,2.5,0.22,27.2,FALSE,Microwave
SITE0402859,Rajasthan,RJ,North,510326,4G LTE,21442,42.1,14.1,0.42,102.8,FALSE,Fibre
SITE0403387,Tamil Nadu,TN,South,807890,5G NSA,17633,40.4,7.1,0.69,58.7,FALSE,Fibre
SITE0400934,Bihar & Jharkhand,BH,East,758629,5G SA,21405,99,4.4,0.33,56.8,TRUE,Fibre
SITE0402213,Madhya Pradesh & Chhattisgarh,MP,North,853026,5G SA,36659,99,9.8,0.9,59.2,TRUE,Fibre
SITE0402109,Gujarat,GJ,West,477406,5G NSA,6789,62,13.3,0.19,104.2,FALSE,Fibre
SITE0400837,Uttar Pradesh East,UPE,North,280234,4G LTE,31623,46.5,19.5,0.79,58.7,FALSE,Fibre
SITE0401141,Andhra Pradesh & Telangana,AP,South,785043,5G SA,10872,20.4,14.5,1.5,50.1,FALSE,Fibre
SITE0400055,Uttar Pradesh East,UPE,North,174654,5G NSA,10268,61.5,5.9,0.39,60.1,FALSE,Fibre
SITE0401317,Uttar Pradesh West,UPW,North,753487,4G LTE,9032,58.7,11.5,1.51,69.8,FALSE,Fibre
SITE0401452,Assam,AS,East,228496,5G NSA,28263,17.3,12.9,0.25,82.3,FALSE,Fibre
SITE0403769,Punjab,PB,North,828308,5G NSA,41018,57.4,6.8,0.62,139.6,FALSE,Fibre
SITE0400578,Karnataka,KA,South,615283,5G SA,9049,48.6,4.9,0.72,96.1,FALSE,Microwave
SITE0401461,Madhya Pradesh & Chhattisgarh,MP,North,220518,4G LTE,14880,99,5.3,0.2,17.7,TRUE,Fibre
SITE0400359,Tamil Nadu,TN,South,251900,5G SA,35055,29.8,4.7,0.4,130.6,FALSE,Fibre
SITE0402393,Madhya Pradesh & Chhattisgarh,MP,North,372068,5G NSA,12614,60.1,14.3,0.86,75.2,FALSE,Fibre
SITE0402366,Andhra Pradesh & Telangana,AP,South,440642,5G NSA,8762,31.6,15.9,0.88,141.7,FALSE,Fibre
SITE0402066,Rajasthan,RJ,North,848681,4G LTE,2689,66.1,8.6,0.56,54.6,FALSE,Fibre
SITE0400042,Tamil Nadu,TN,South,639247,5G SA,26119,68.1,2.7,0.69,86.7,FALSE,Microwave
SITE0400282,Tamil Nadu,TN,South,787307,5G NSA,7492,53.6,2.1,0.51,68.7,FALSE,Fibre
SITE0400505,Maharashtra & Goa,MH,West,593912,5G SA,19304,48.9,4.4,0.65,88.9,FALSE,Fibre
SITE0401485,Rajasthan,RJ,North,176074,4G LTE,18744,26.7,11.1,1.02,116.8,FALSE,Fibre
SITE0400463,Rajasthan,RJ,North,458651,5G SA,18330,58.5,10.3,1.07,74.3,FALSE,Fibre
SITE0400482,Bihar & Jharkhand,BH,East,265448,4G LTE,28388,32.5,13,0.82,89.4,FALSE,Fibre
SITE0402557,Maharashtra & Goa,MH,West,770120,5G SA,21935,41,11.1,0.15,100.4,FALSE,Microwave
SITE0401587,West Bengal,WB,East,388786,4G LTE,29090,8.1,11.5,0.44,75.8,FALSE,Fibre
SITE0402594,Tamil Nadu,TN,South,133437,5G SA,40387,22,7.7,0.28,80.7,FALSE,Fibre
SITE0402038,Uttar Pradesh West,UPW,North,382886,4G LTE,19390,34.9,13.4,0.49,110.8,FALSE,Fibre
SITE0400751,Kerala,KL,South,848399,5G SA,22512,17.1,10.5,0.29,1.5,FALSE,Microwave
SITE0401041,Maharashtra & Goa,MH,West,360482,4G LTE,42578,29.6,10.6,0.48,99.6,FALSE,Fibre
SITE0403138,Mumbai,MU,West,793646,5G SA,38045,24.9,20.5,0.32,138.3,FALSE,Fibre
SITE0403237,West Bengal,WB,East,398859,5G SA,16620,32.6,16,0.42,50.9,FALSE,Microwave
SITE0402641,West Bengal,WB,East,438002,4G LTE,29747,64.5,7.2,0.41,94.3,FALSE,Microwave
SITE0400716,Madhya Pradesh & Chhattisgarh,MP,North,137165,5G SA,36550,62,2.9,0.09,21.3,FALSE,Fibre
SITE0400434,Uttar Pradesh East,UPE,North,130590,5G SA,2898,71,6.8,0.08,86.9,FALSE,Fibre
SITE0403294,West Bengal,WB,East,694505,5G SA,9709,85.4,4,0.27,30.6,TRUE,Microwave
SITE0402472,Rajasthan,RJ,North,444312,5G SA,30580,28.4,7.8,0.79,78.2,FALSE,Fibre
SITE0402400,Mumbai,MU,West,433099,4G LTE,12985,27.4,5.5,0.12,73,FALSE,Fibre
SITE0400227,Maharashtra & Goa,MH,West,203634,5G SA,19622,36.8,15.6,0.35,47.5,FALSE,Fibre
SITE0401620,North East,NE,East,699202,5G NSA,1844,6.9,17.3,0.32,118.4,FALSE,Fibre
SITE0402198,Uttar Pradesh East,UPE,North,485726,5G SA,15529,43.8,14,1.1,102.7,FALSE,Fibre
SITE0402360,Tamil Nadu,TN,South,339923,5G NSA,39319,23.4,6.2,0.38,148.2,FALSE,Fibre
SITE0403491,Bihar & Jharkhand,BH,East,314012,5G NSA,32800,33.1,15.1,0.87,61.2,FALSE,Microwave
SITE0402242,Himachal Pradesh,HP,North,484922,4G LTE,39782,22,12.8,0.44,98.8,FALSE,Fibre
SITE0401182,Mumbai,MU,West,260479,5G NSA,31321,21.5,6.1,0.17,101.5,FALSE,Microwave
SITE0401496,Karnataka,KA,South,435739,5G SA,36499,35.4,7.6,0.57,82.5,FALSE,Fibre
SITE0400474,Uttar Pradesh West,UPW,North,570330,4G LTE,38112,66.6,12.4,0.48,36.4,FALSE,Fibre
SITE0401360,Uttar Pradesh East,UPE,North,664954,4G LTE,29102,99,6.3,1.07,41,TRUE,Fibre
SITE0403534,Odisha,OR,East,147665,5G SA,29897,54.4,16.6,0.07,21.6,FALSE,Fibre
SITE0401511,Karnataka,KA,South,602341,4G LTE,14948,53.2,14.5,0.22,89,FALSE,Microwave
SITE0403191,West Bengal,WB,East,412980,5G SA,8318,19.4,7.2,0.79,83.3,FALSE,Fibre
SITE0401988,Uttar Pradesh East,UPE,North,816149,5G NSA,8533,71,1.6,0.7,88.4,FALSE,Fibre
SITE0400261,Madhya Pradesh & Chhattisgarh,MP,North,287915,4G LTE,4053,36.3,17.5,0.45,58.1,FALSE,Fibre
SITE0401443,Maharashtra & Goa,MH,West,827436,5G NSA,31413,56.6,6.7,0.51,57.7,FALSE,Microwave
SITE0403548,Uttar Pradesh East,UPE,North,246729,4G LTE,3084,52.9,7.8,1.99,63.5,FALSE,Fibre
SITE0400539,Uttar Pradesh West,UPW,North,851803,5G SA,26834,49.1,4.5,0.59,29.3,FALSE,Fibre
SITE0401810,Punjab,PB,North,317387,5G SA,2836,60.2,7.2,0.58,23.7,FALSE,Fibre
SITE0401645,Karnataka,KA,South,326945,5G SA,2723,61.6,3,0.78,42.8,FALSE,Microwave
SITE0403590,Rajasthan,RJ,North,439865,4G LTE,6864,24.7,15.6,1.2,40.5,FALSE,Microwave
SITE0401922,Punjab,PB,North,312206,4G LTE,16997,67.7,10.5,0.6,74.2,FALSE,Fibre
SITE0402664,Delhi NCR,DL,North,334938,5G SA,16164,22.6,13.3,0.2,54.5,FALSE,Fibre
SITE0401479,Gujarat,GJ,West,830104,4G LTE,14013,12.9,10.2,0.16,106.2,FALSE,Microwave
SITE0401020,Uttar Pradesh East,UPE,North,784906,4G LTE,11653,61.6,8.5,0.78,59.7,FALSE,Fibre
SITE0402762,Punjab,PB,North,403372,5G SA,42535,46.2,8.5,0.28,99.2,FALSE,Fibre
SITE0401031,Tamil Nadu,TN,South,516301,5G NSA,33906,73.9,4.5,0.23,79,FALSE,Microwave
SITE0400253,Uttar Pradesh West,UPW,North,266765,4G LTE,22468,38.8,9,0.46,104.7,FALSE,Fibre
SITE0403322,Jammu & Kashmir,JK,North,605599,5G SA,9943,48.6,2.9,0.39,55.1,FALSE,Fibre
SITE0402754,Punjab,PB,North,770466,4G LTE,30930,53.6,16.9,0.64,43.1,FALSE,Microwave
SITE0403261,Bihar & Jharkhand,BH,East,609172,5G SA,7575,64.9,7.7,0.31,31.1,FALSE,Fibre
SITE0402443,Maharashtra & Goa,MH,West,731299,5G SA,38209,37.7,11,0.23,141,FALSE,Microwave
SITE0400454,Uttar Pradesh East,UPE,North,401639,4G LTE,9656,25.4,18.7,0.52,146.7,FALSE,Fibre
SITE0402893,Punjab,PB,North,171838,5G SA,8069,52.2,8.1,0.46,131.1,FALSE,Fibre
SITE0403321,Rajasthan,RJ,North,731050,4G LTE,36668,32.4,8.1,0.09,121.9,FALSE,Fibre
SITE0400945,Rajasthan,RJ,North,472359,4G LTE,21889,75.8,12.6,0.45,18.3,TRUE,Fibre
SITE0403084,Uttar Pradesh East,UPE,North,790100,5G NSA,36149,32.3,13.8,0.67,36.4,FALSE,Fibre
SITE0403589,Odisha,OR,East,844381,4G LTE,17664,53,11.5,0.08,141.3,FALSE,Fibre
SITE0402127,Madhya Pradesh & Chhattisgarh,MP,North,494099,5G NSA,3309,59.7,6.7,0.89,45,FALSE,Fibre
SITE0403356,Gujarat,GJ,West,780906,5G SA,40672,44.6,9.2,0.03,66.8,FALSE,Fibre
SITE0403403,West Bengal,WB,East,593198,5G NSA,41038,49.6,6.9,0.43,70.7,FALSE,Fibre
SITE0400925,Gujarat,GJ,West,802612,5G NSA,38819,14.2,17.1,0.35,169.1,FALSE,Fibre
SITE0400610,Uttar Pradesh East,UPE,North,738777,5G SA,6633,63.1,7.2,0.95,180.6,FALSE,Microwave
SITE0401235,Mumbai,MU,West,709491,5G NSA,30110,20,11.2,0.93,28.5,FALSE,Fibre
SITE0403676,Maharashtra & Goa,MH,West,572345,4G LTE,19580,13.9,17.7,0.46,49.4,FALSE,Fibre
SITE0400702,Karnataka,KA,South,538812,5G SA,28656,23.5,8.9,0.3,91.7,FALSE,Fibre
SITE0403023,Kerala,KL,South,333578,5G NSA,39265,45.7,12.8,1.18,110.5,FALSE,Fibre
SITE0400617,Delhi NCR,DL,North,641514,4G LTE,15180,38.2,10.6,1.15,14.7,FALSE,Fibre
SITE0403543,Maharashtra & Goa,MH,West,495475,5G NSA,32087,21,15.3,1.62,100.4,FALSE,Fibre
SITE0402181,Maharashtra & Goa,MH,West,202802,4G LTE,15709,38.5,8.2,0.37,63.5,FALSE,Fibre
SITE0400338,Uttar Pradesh East,UPE,North,544258,4G LTE,7580,82.2,11.3,0.04,106,TRUE,Fibre
SITE0403067,Andhra Pradesh & Telangana,AP,South,468404,5G SA,34075,7.1,6.2,0.64,174.2,FALSE,Fibre
SITE0400644,Karnataka,KA,South,612206,5G NSA,36711,55.7,6.5,0.41,52.8,FALSE,Fibre
SITE0403726,Andhra Pradesh & Telangana,AP,South,298305,4G LTE,18385,61.1,16.1,0.4,85.8,FALSE,Microwave
SITE0401522,West Bengal,WB,East,418585,4G LTE,27836,18.6,16.1,0.48,92.6,FALSE,Microwave
SITE0400208,North East,NE,East,700276,5G SA,37929,68.1,4.9,1.67,43.9,FALSE,Fibre
SITE0400571,Madhya Pradesh & Chhattisgarh,MP,North,686599,4G LTE,21941,68.8,3.2,1.73,70.6,FALSE,Fibre
SITE0401924,Bihar & Jharkhand,BH,East,804285,4G LTE,8554,40.4,16.4,0.6,126.7,FALSE,Fibre
SITE0402714,Mumbai,MU,West,759186,5G SA,18796,35.3,5.1,0.34,119.3,FALSE,Fibre
SITE0403620,Odisha,OR,East,749375,4G LTE,17695,73.9,19.1,0.21,131.8,FALSE,Microwave
SITE0402769,Maharashtra & Goa,MH,West,491655,5G SA,30155,41.5,9.6,1.52,72.9,FALSE,Fibre
SITE0401008,Madhya Pradesh & Chhattisgarh,MP,North,408744,5G SA,15705,69.1,4.4,0.83,60.7,FALSE,Fibre
SITE0401813,Gujarat,GJ,West,359626,4G LTE,4014,27.8,12.4,0.47,30.4,FALSE,Fibre
SITE0402113,Bihar & Jharkhand,BH,East,130744,5G SA,26009,31.1,16.4,1.21,1.5,FALSE,Fibre
SITE0401854,Assam,AS,East,377342,4G LTE,35606,50.1,-1.4,0.97,16.9,FALSE,Fibre
SITE0400523,Uttar Pradesh East,UPE,North,317634,4G LTE,6446,89.4,1.9,0.65,103.9,TRUE,Microwave
SITE0400163,Punjab,PB,North,639787,5G NSA,26203,47.2,9.8,1.7,45.8,FALSE,Fibre
SITE0402512,Tamil Nadu,TN,South,301132,5G NSA,28118,45.2,9.9,1.12,58.3,FALSE,Fibre
SITE0400933,Andhra Pradesh & Telangana,AP,South,335455,4G LTE,25901,30.6,11.6,0.16,111.8,FALSE,Fibre
SITE0401660,Andhra Pradesh & Telangana,AP,South,275618,5G SA,12585,45.2,16.1,0.47,32.2,FALSE,Fibre
SITE0403464,Uttar Pradesh East,UPE,North,835632,5G SA,14663,36.4,9.4,0.22,59.9,FALSE,Fibre
SITE0402093,West Bengal,WB,East,793582,4G LTE,37047,79.9,4,2.33,18.3,TRUE,Microwave
SITE0402843,Bihar & Jharkhand,BH,East,278234,4G LTE,33454,79.6,8.6,1,78.1,TRUE,Microwave
SITE0400589,Delhi NCR,DL,North,620435,4G LTE,14403,49.2,2.6,1.04,112.2,FALSE,Microwave
SITE0402878,Andhra Pradesh & Telangana,AP,South,744558,4G LTE,32510,21.9,6.8,0.25,1.5,FALSE,Microwave
SITE0402983,Himachal Pradesh,HP,North,133114,5G SA,23712,19.6,14.9,0.1,109.6,FALSE,Fibre
SITE0401627,Karnataka,KA,South,735288,4G LTE,29024,65.9,6.4,0.71,45.6,FALSE,Fibre
SITE0400844,Kerala,KL,South,197200,5G SA,26449,14.4,13.8,0.6,96.3,FALSE,Fibre
SITE0400485,Tamil Nadu,TN,South,561667,5G SA,25436,61.5,17.4,0.47,78.9,FALSE,Microwave
SITE0402029,Karnataka,KA,South,652067,4G LTE,4143,44,12.7,0.33,134.4,FALSE,Fibre
SITE0401686,Andhra Pradesh & Telangana,AP,South,798998,4G LTE,20679,42.1,7.4,0.28,55.7,FALSE,Microwave
SITE0402345,Uttar Pradesh West,UPW,North,447711,4G LTE,3764,88.7,12.1,0.44,39,TRUE,Fibre
SITE0400744,Karnataka,KA,South,338609,5G NSA,41270,55,11.2,0.9,88,FALSE,Microwave
SITE0400881,Uttar Pradesh West,UPW,North,727571,4G LTE,3126,63.7,13.5,0.97,83.1,FALSE,Fibre
SITE0401678,Rajasthan,RJ,North,570377,5G SA,9641,12.7,14.9,0.7,111.1,FALSE,Fibre
SITE0401878,Rajasthan,RJ,North,309618,4G LTE,31966,50.8,7.9,0.38,92.6,FALSE,Fibre
SITE0402101,Uttar Pradesh West,UPW,North,247255,4G LTE,40251,56.3,4.6,1.38,80.6,FALSE,Fibre
SITE0400967,Tamil Nadu,TN,South,507456,4G LTE,25264,29.2,3.9,0.9,109.7,FALSE,Fibre
SITE0403448,Maharashtra & Goa,MH,West,529045,4G LTE,22961,62.8,10.7,0.68,85.9,FALSE,Fibre
